,,Indoor Environmental Quality Indicators,,,,,,,Human Physiological Responses Indocators,,,,Survey,
#,DATE TIME (PST),Temperature (°C ),RH (%),CO2(ppm),PM2.5,Diff PM2.5,Acoustics(dBA),Lighting(lux),EDA(microS),Skin Temperature (°C ),Stress level,Heart rate,IAQ Evaluation,Thermal Comfort
4,11/11/22 11:40,21.56,37.103,401,12.493,-2.257,54.9,155,,,49,66,1,0
5,11/11/22 11:50,21.72,36.462,377,11.062,-1.431,55.3,152,,,69,83,1,0
6,11/11/22 12:00,21.84,35.84,382,10.277,-0.785,60.6,150,,,69,78,1,0
7,11/11/22 12:10,21.96,34.625,374,8.672,-1.605,68,145,,,70,91,1,0
8,11/11/22 12:20,22.08,34.515,368,6.964,-1.708,57.5,142,,,93,96,1,0
9,11/11/22 12:30,22.13,34.058,372,5.805,-1.159,56.5,136,,,72,,1,0
10,11/11/22 12:40,22.2,33.539,355,5.571,-0.234,54.4,132,,,75,84,1,0
11,11/11/22 12:50,22.27,32.916,367,5.303,-0.268,53.9,130,,,63,76,1,0
12,11/11/22 13:00,22.35,32.782,369,5.244,-0.059,55.1,130,,,72,78,-1,1
13,11/11/22 13:10,22.44,32.617,387,5.258,0.014,57.7,131,,27.11094915,72,,-1,1
14,11/11/22 13:20,22.61,32.91,416,5.54,0.282,53.9,131,0.0356,27.27275993,61,77,-1,1
15,11/11/22 13:30,22.63,32.764,352,5.905,0.365,54.3,130,0.05180475,27.29887919,63,75,-1,1
16,11/11/22 13:40,22.68,32.758,364,6.522,0.617,54.1,127,0.05496825,27.40205,64,78,-1,1
17,11/11/22 13:50,22.7,32.556,350,6.348,-0.174,55.1,124,0.06086775,27.674975,69,75,-1,1
18,11/11/22 14:00,22.68,31.891,378,5.712,-0.636,57.2,122,0.06791525,28.2145574,69,79,-1,1
19,11/11/22 14:10,22.73,31.97,364,6.143,0.431,53.7,120,0.076724,28.551125,63,84,-1,1
20,11/11/22 14:20,22.75,31.207,372,6.192,0.049,53.7,118,0.08161125,28.619415,71,75,-1,1
21,11/11/22 14:30,22.82,31.134,392,6.316,0.124,53.9,118,0.0648355,28.469315,73,80,-1,1
22,11/11/22 14:40,22.85,31.183,372,6.704,0.388,54.9,114,0.08669875,28.11561833,54,78,-1,1
23,11/11/22 14:50,22.9,31.134,384,8.407,1.703,55.3,111,0.077294,27.87090667,56,74,-1,1
24,11/11/22 15:00,22.99,31.506,376,6.979,-1.428,54.4,106,0.082378,27.73951333,64,81,-2,1
25,11/11/22 15:10,23.09,31.58,378,7.753,0.774,58.4,105,0.0912505,27.678785,66,75,-2,1
26,11/11/22 15:20,23.11,31.47,370,7.63,-0.123,53.7,104,0.0833935,27.507735,79,84,-2,1
27,11/11/22 15:30,23.16,31.641,416,6.724,-0.906,53.4,105,0.09192375,27.27194833,76,79,-2,1
28,11/11/22 15:40,23.18,31.464,371,5.843,-0.881,53.9,102,0.08927225,27.46807333,68,76,-2,1
29,11/11/22 15:50,23.88,31.238,391,5.853,0.01,53.4,100,0.08630675,27.37092487,7,61,-2,1
30,11/11/22 16:00,23.5,31.274,364,6.042,0.189,55.1,97,0.0897125,27.28077,43,71,-2,1
31,11/11/22 16:10,23.38,30.28,387,5.767,-0.275,55.8,98,0.0951435,27.20233667,71,79,-2,1
32,11/11/22 16:20,23.28,30.109,383,6.119,0.352,54.6,90,0.04611,27.21400167,63,74,-2,1
33,11/11/22 16:30,23.23,29.81,360,6.424,0.305,55.1,92,0.05382325,27.230715,11,67,-2,1
34,11/11/22 16:40,23.18,29.767,371,6.297,-0.127,55.3,86,0.072072,27.40763167,70,78,-2,1
35,11/11/22 16:50,23.18,29.23,364,6.438,0.141,56.3,88,0.09133175,27.76263,84,91,-2,1
36,11/11/22 17:00,23.11,29.468,366,6.998,0.56,58,88,0.08653675,28.309695,78,82,-2,-1
37,11/11/22 17:10,23.11,29.407,335,6.931,-0.067,62.2,86,0.093316,28.116235,70,79,-2,-1
38,11/11/22 17:20,23.06,29.449,359,8.629,1.698,53.7,84,0.10297325,28.05499,81,87,-2,-1
39,11/11/22 17:30,23.02,29.553,374,9.2,0.571,53.7,76,0.09058525,27.98645,62,76,-2,-1
40,11/11/22 17:40,22.94,29.578,345,9.481,0.281,53.4,79,0.11373025,28.54558333,72,78,-2,-1
41,11/11/22 17:50,22.92,29.657,359,9.562,0.081,54.9,79,0.102466,28.598195,75,80,-2,-1
42,11/11/22 18:00,22.9,29.529,352,10.626,1.064,53.4,77,0.075588,28.63874,65,80,-2,-1
43,11/11/22 18:10,22.82,29.968,370,12.012,1.386,53.9,75,0.10341975,28.43317667,72,82,-2,-1
44,11/11/22 18:20,22.78,30.322,332,11.842,-0.17,57.2,75,0.103177,28.61705333,70,79,-2,-1
45,11/11/22 18:30,22.73,30.621,348,11.547,-0.295,53.7,72,0.1108025,28.53704,67,78,-2,-1
46,11/11/22 18:40,22.7,30.963,350,11.628,0.081,57.5,72,0.10662075,28.383725,69,75,-2,-1
47,11/11/22 18:50,22.7,31.354,350,13.971,2.343,59.1,72,0.09513275,28.1930431,58,73,-2,-1
48,11/11/22 19:00,22.7,31.708,344,15.541,1.57,58.7,72,,,69,79,0,-2
1,11/12/22 13:40,22.35,35.742,395,7.367,-8.174,,180,0.03760225,28.25083833,78,83,0,1
2,11/12/22 13:50,22.58,34.924,389,6.901,-0.466,,185,0.0431785,28.74979,90,131,0,1
3,11/12/22 14:00,22.58,34.204,342,6.099,-0.802,,187,0.02980825,28.62326,72,85,0,1
4,11/12/22 14:10,22.7,33.856,350,5.918,-0.181,,190,0.04153425,28.45784,79,99,0,1
5,11/12/22 14:20,22.78,33.441,334,6.273,0.355,,182,0.0394015,28.38602,84,98,0,1
6,11/12/22 14:30,22.82,33.179,357,6.143,-0.13,,182,0.046383,28.11156167,69,75,0,1
7,11/12/22 14:40,22.87,32.819,349,6.839,0.696,,175,0.0472805,28.15244167,77,80,0,1
8,11/12/22 14:50,23.42,32.22,349,7.749,0.91,,171,0.045845,28.22470667,77,77,0,1
9,11/12/22 15:00,24.22,31.677,324,7.655,-0.094,,168,0.05120175,28.24036833,72,78,0,1
10,11/12/22 15:10,24.19,31.677,367,7.426,-0.229,,166,0.0503405,28.00304,65,73,0,1
11,11/12/22 15:20,24,32.422,361,7.526,0.1,,158,0.055135,28.02274167,74,76,0,1
12,11/12/22 15:30,23.86,33.118,364,7.531,0.005,,153,0.051297,27.91676167,74,81,0,1
13,11/12/22 15:40,23.76,33.997,352,7.61,0.079,,153,0.04820625,27.85776833,74,,0,1
14,11/12/22 15:50,23.64,35.15,344,8.059,0.449,,149,0.04251775,28.2718,71,76,0,1
15,11/12/22 16:00,23.54,35.84,342,8.799,0.74,,143,0.04169275,28.411805,70,76,0,1
16,11/12/22 16:10,23.5,36.084,360,8.673,-0.126,,138,0.0467115,28.4195,68,75,0,1
17,11/12/22 16:20,23.45,36.066,381,9.025,0.352,,135,0.0461795,28.479485,63,,0,1
18,11/12/22 16:30,23.35,36.041,351,8.194,-0.831,,130,0.038257,28.505135,57,73,0,1
19,11/12/22 16:40,23.28,36.237,369,6.933,-1.261,,129,0.05092,28.58339,87,103,0,1
20,11/12/22 16:50,23.21,36.414,355,4.937,-1.996,,129,0.043501,28.747795,72,,0,1
21,11/12/22 17:00,23.11,36.633,364,4.922,-0.015,,127,0.04876075,28.891245,78,77,-1,-1
22,11/12/22 17:10,23.06,37.103,368,6.635,1.713,,127,0.0535765,28.82887,84,87,-1,-1
23,11/12/22 17:20,23.02,37.805,355,8.515,1.88,,123,0.04886725,28.71604667,87,88,-1,-1
24,11/12/22 17:30,22.97,38.507,368,8.102,-0.413,,122,0.062838,28.86519167,84,,-1,-1
25,11/12/22 17:40,22.97,39.386,357,8.401,0.299,,122,0.02275675,27.78556833,81,84,-1,-1
26,11/12/22 17:50,22.92,40.186,370,9.06,0.659,,120,0.018127,25.02750441,78,81,-1,-1
27,11/12/22 18:00,22.85,41.083,384,8.717,-0.343,,123,,,78,79,-1,-1
28,11/12/22 18:10,22.82,41.144,361,10.033,1.316,,120,,,49,72,-1,-1
29,11/12/22 18:20,22.8,41.388,361,10.912,0.879,,119,,,68,75,-1,-1
30,11/12/22 18:30,22.78,41.467,368,13.183,2.271,,119,,,66,82,-1,-1
31,11/12/22 18:40,22.73,41.486,367,13.785,0.602,,115,,,68,72,-1,-1
32,11/12/22 18:50,22.7,41.534,375,16.289,2.504,,117,,29.81086634,61,85,-1,-1
33,11/12/22 19:00,22.68,41.62,377,18.551,2.262,,117,0.02331825,28.232885,81,86,-1,-2
34,11/12/22 19:10,22.68,41.785,356,21.028,2.477,,112,0.018192,27.069675,94,108,-1,-2
35,11/12/22 19:20,22.73,42.041,371,20.309,-0.719,,112,0.0176005,24.55952833,84,86,-1,-2
36,11/12/22 19:30,22.7,42.407,375,20.441,0.132,,110,0.0184315,23.97489958,80,95,-1,-2
1,11/13/22 11:10,19.51,0,389,30.672,10.231,54.6,107,,28.56983667,39,90,1,0
2,11/13/22 11:20,20.48,0,370,31.728,1.056,54.1,123,0.15801925,29.43691833,15,90,1,0
3,11/13/22 11:30,20.84,41.425,361,36.175,4.447,54.9,131,0.0303915,29.275525,10,79,1,0
4,11/13/22 11:40,21.17,40.35,358,38.623,2.448,55.3,145,0.03417575,29.09172621,19,79,1,0
5,11/13/22 11:50,21.46,39.124,367,40.503,1.88,53.9,152,0.01837425,28.76179867,21,81,1,0
6,11/13/22 12:00,21.7,38.086,343,40.55,0.047,53.4,167,0.02529125,28.39589333,16,82,1,0
7,11/13/22 12:10,21.84,36.908,337,39.007,-1.543,52.9,174,0.0182145,28.00548,23,82,1,0
8,11/13/22 12:20,21.99,36.462,349,35.26,-3.747,59.4,184,0.02063325,28.07281,17,79,1,0
9,11/13/22 12:30,22.11,35.895,343,29.95,-5.31,54.1,196,0.020307,28.11706167,7,78,1,0
10,11/13/22 12:40,22.2,35.455,316,30.484,0.534,52.7,206,0.021853,27.963625,54,105,1,0
11,11/13/22 12:50,22.3,34.93,350,30.032,-0.452,54.4,217,0.020249,27.35605167,60,85,1,0
12,11/13/22 13:00,22.37,34.546,328,28.586,-1.446,52.9,220,0.0186375,24.52689833,42,85,-1,-1
13,11/13/22 13:10,22.44,34.021,321,28.153,-0.433,55.6,216,0.02103975,23.47851333,16,79,-1,-1
14,11/13/22 13:20,22.51,33.984,340,29.767,1.614,52.9,208,0.017568,26.57401,31,100,-1,-1
15,11/13/22 13:30,22.54,49.994,342,27.17,-2.597,54.4,203,0.040214,27.902315,42,85,-1,-1
16,11/13/22 13:40,22.61,33.142,327,25.006,-2.164,53.2,199,0.024617,28.72875833,48,100,-1,-1
17,11/13/22 13:50,22.66,32.703,346,25.472,0.466,60.1,191,0.024778,29.18631833,57,96,-1,-1
18,11/13/22 14:00,22.73,31.958,340,25.54,0.068,53.7,186,0.02271975,29.43622833,70,102,-1,-1
19,11/13/22 14:10,22.8,31.708,332,25.454,-0.086,53.7,182,0.016713,29.72984,60,96,-1,-1
20,11/13/22 14:20,22.85,31.824,345,26.089,0.635,52.9,174,0.01796975,28.87962833,48,90,-1,-1
21,11/13/22 14:30,22.92,31.641,355,25.26,-0.829,53.4,166,0.01583675,28.39691,41,97,-1,-1
22,11/13/22 14:40,23.06,31.482,347,25.245,-0.015,52.7,163,0.01676825,28.417425,40,87,-1,-1
23,11/13/22 14:50,23.79,31.207,317,25.483,0.238,52.9,158,0.01926625,28.754295,72,98,-1,-1
24,11/13/22 15:00,24.39,0,338,24.594,-0.889,54.4,153,0.01992675,29.16827833,63,99,-1,-1
25,11/13/22 15:10,24.27,0,318,23.278,-1.316,59.1,143,0.018025,29.21498833,66,93,-1,-1
26,11/13/22 15:20,24.07,33.112,337,22,-1.278,60.6,141,0.02080375,28.95184333,57,96,-1,-1
27,11/13/22 15:30,23.91,34.094,329,22.14,0.14,52.9,131,0.0174015,29.09438,45,95,-1,-1
28,11/13/22 15:40,23.76,35.12,329,13.052,-9.088,57.7,127,0.02114875,29.02767667,12,83,-1,-1
29,11/13/22 15:50,23.69,36.42,346,10.197,-2.855,52.7,121,0.02095075,29.40564274,13,,-1,-1
30,11/13/22 16:00,23.62,36.859,340,9.082,-1.115,58.2,113,,,15,80,-1,-1
31,11/13/22 16:10,23.57,37.103,344,8.732,-0.35,52.7,106,,,15,79,-1,-1
32,11/13/22 16:20,23.47,37.28,351,7.301,-1.431,52.7,101,,,37,85,-1,-1
33,11/13/22 16:30,23.4,37.354,353,6.496,-0.805,52.7,99,,,10,83,-1,-1
34,11/13/22 16:40,23.35,37.427,341,5.944,-0.552,52.7,87,,,10,84,-1,-1
35,11/13/22 16:50,23.26,37.579,345,5.826,-0.118,54.1,85,,,17,82,-1,-1
36,11/13/22 17:00,23.21,37.793,335,5.193,-0.633,52.7,79,,,16,81,0,-2
37,11/13/22 17:10,23.16,38.306,355,4.924,-0.269,52.9,71,,,6,81,0,-2
38,11/13/22 17:20,23.09,38.977,337,4.49,-0.434,52.7,68,,,6,81,0,-2
39,11/13/22 17:30,23.06,39.746,343,3.921,-0.569,52.7,59,,,4,75,0,-2
40,11/13/22 17:40,23.06,40.771,364,3.761,-0.16,52.7,56,,,15,77,0,-2
41,11/13/22 17:50,22.99,41.638,361,3.86,0.099,55.1,48,,,8,75,0,-2
42,11/13/22 18:00,22.99,42.48,353,4.124,0.264,53.2,34,,,1,,0,-2
43,11/13/22 18:10,22.97,43.115,353,3.876,-0.248,53.9,34,,,,81,0,-2
44,11/13/22 18:20,22.94,43.591,372,3.838,-0.038,53.7,32,,,,77,0,-2
45,11/13/22 18:30,22.92,43.921,370,3.647,-0.191,52.7,32,,,,,0,-2
46,11/13/22 18:40,22.9,44.305,368,3.132,-0.515,54.1,30,,,,,0,-2
47,11/13/22 18:50,22.87,44.617,370,2.425,-0.707,59.9,30,,,,,0,-2
48,11/13/22 19:00,22.87,44.818,384,1.931,-0.494,55.1,30,,,,,0,-2
1,11/14/22 12:10,20.29,41.949,453,9.484,,56.5,160,,,24,89,0,0
2,11/14/22 12:20,21.15,39.716,430,10.19,0.706,56.8,164,,26.03693919,1,71,0,0
3,11/14/22 12:30,21.49,38.428,416,10.712,0.522,53.2,167,-0.078944,28.03414833,7,72,0,0
4,11/14/22 12:40,21.8,37.366,413,10.593,-0.119,54.4,170,0.03090525,28.78223833,68,110,0,0
5,11/14/22 12:50,22.06,36.304,403,10.028,-0.565,58.7,174,0.03944875,28.99303,18,73,0,0
6,11/14/22 13:00,22.27,36.041,433,9.583,-0.445,53.9,177,0.04367475,29.159485,24,80,0,0
7,11/14/22 13:10,22.42,35.602,418,9.807,0.224,56.5,182,0.00190875,29.14110667,17,,0,0
8,11/14/22 13:20,22.63,35.809,439,10.148,0.341,61.5,182,0.01827875,29.36407333,15,77,0,0
9,11/14/22 13:30,22.78,36.664,461,10.234,0.086,59.4,188,0.0249605,29.41479035,18,,0,0
10,11/14/22 13:40,22.9,37.292,424,10.938,0.704,61.5,190,0.01518325,29.24286333,17,,0,0
11,11/14/22 13:50,23.02,37.677,468,12.488,1.55,61.1,189,0.017545,29.28635211,11,85,0,0
12,11/14/22 14:00,23.16,38.147,440,12.929,0.441,60.6,194,,,2,73,0,0
13,11/14/22 14:10,23.28,38.184,449,12.089,-0.84,65.8,199,,,1,69,0,0
14,11/14/22 14:20,23.38,38.91,434,11.916,-0.173,58.7,199,,,3,79,0,0
15,11/14/22 14:30,23.45,39.74,458,11.632,-0.284,55.3,201,,,7,78,0,0
16,11/14/22 14:40,23.66,40.283,450,12.04,0.408,57,209,,,57,92,0,0
17,11/14/22 14:50,24.51,39.856,454,13.22,1.18,57.7,207,,,8,81,0,0
18,11/14/22 15:00,24.7,38.977,437,12.392,-0.828,55.8,220,,,2,68,-1,0
19,11/14/22 15:10,24.51,38.831,456,12.964,0.572,55.8,211,,,77,103,-1,0
20,11/14/22 15:20,24.29,38.867,458,13.554,0.59,54.6,207,,,11,90,-1,0
21,11/14/22 15:30,24.1,38.892,435,15.779,2.225,56.3,200,,,1,72,-1,0
22,11/14/22 15:40,23.95,38.922,442,15.74,-0.039,56,191,,,2,73,-1,0
23,11/14/22 15:50,23.83,38.879,445,14.43,-1.31,56.3,175,,,2,,-1,0
24,11/14/22 16:00,23.76,38.812,426,13.333,-1.097,55.6,172,,,4,76,-1,1
25,11/14/22 16:10,23.66,38.605,421,13.835,0.502,58,159,,,70,91,-1,1
26,11/14/22 16:20,23.57,38.074,451,13.116,-0.719,61.8,155,,,15,76,-1,1
27,11/14/22 16:30,23.52,37.714,423,11.784,-1.332,58,139,,,17,75,-1,1
28,11/14/22 16:40,23.47,37.524,417,12.877,1.093,61.1,135,,,5,75,-1,1
29,11/14/22 16:50,23.42,37.256,416,13.674,0.797,54.6,121,,,14,87,-1,1
30,11/14/22 17:00,23.4,37.561,433,13.419,-0.255,56,116,,,1,70,-1,1
31,11/14/22 17:10,23.3,37.634,407,13.273,-0.146,64.9,105,,,3,74,-1,1
32,11/14/22 17:20,23.23,37.732,385,12.081,-1.192,57.7,97,,,12,77,-1,1
33,11/14/22 17:30,23.23,38.104,437,14.014,1.933,57.2,88,,,5,72,-1,1
34,11/14/22 17:40,23.18,38.672,437,13.452,-0.562,58.4,80,,,6,72,-1,1
35,11/14/22 17:50,23.16,39.368,416,10.273,-3.179,64.4,67,,,7,72,-1,1
36,11/14/22 18:00,23.11,40.32,409,11.375,1.102,57.7,72,,,7,72,-1,0
37,11/14/22 18:10,23.11,41.272,418,11.945,0.57,54.4,72,,,14,69,-1,0
1,11/16/22 10:30,19.25,100,408,24.576,12.631,,120,,,54,81,0,1
2,11/16/22 10:40,20.41,32.672,394,23.262,-1.314,,126,,,48,,0,1
3,11/16/22 10:50,20.86,30.792,390,23.092,-0.17,,130,,,25,82,0,1
4,11/16/22 11:00,21.22,29.358,369,23.952,0.86,,132,,,9,69,0,1
5,11/16/22 11:10,21.53,28.333,358,24.092,0.14,,138,,,4,63,0,1
6,11/16/22 11:20,21.72,27.917,343,23.655,-0.437,,142,,,9,64,0,1
7,11/16/22 11:30,21.94,27.216,364,24.216,0.561,,148,,,17,74,0,1
8,11/16/22 11:40,22.08,26.843,380,25.497,1.281,,150,,,16,72,0,1
9,11/16/22 11:50,22.18,27.002,389,26.071,0.574,,152,,,9,68,0,1
10,11/16/22 12:00,22.3,26.691,383,26.892,0.821,,157,,,18,71,0,1
11,11/16/22 12:10,22.42,26.563,393,25.357,-1.535,,161,,,30,75,0,1
12,11/16/22 12:20,22.54,25.983,394,23.999,-1.358,,168,,,55,84,0,1
13,11/16/22 12:30,22.66,25.525,408,22.933,-1.066,,169,,,15,71,0,1
14,11/16/22 12:40,22.73,25.122,396,24.252,1.319,,174,,,13,67,0,1
15,11/16/22 12:50,22.85,24.567,372,27.821,3.569,,178,,,39,81,0,1
16,11/16/22 13:00,22.94,100,403,27.771,-0.05,,190,,,68,88,0,1
17,11/16/22 13:10,23.02,100,414,25.174,-2.597,53.9,189,0.222526,28.50429365,80,97,0,1
18,11/16/22 13:20,23.04,100,435,30.464,5.29,57.2,183,0.007797,29.06009333,5,71,0,1
19,11/16/22 13:30,23.04,100,403,29.232,-1.232,59.4,179,0.00680875,29.12189,4,67,0,1
20,11/16/22 13:40,23.06,25.94,416,23.99,-5.242,58.4,177,0.006987,29.0693,17,75,0,1
21,11/16/22 13:50,23.09,25.568,437,23.449,-0.541,60.6,172,0.00437925,29.04705333,27,76,0,1
22,11/16/22 14:00,23.11,25.232,442,24.2,0.751,56.8,168,0.02258675,28.99066167,6,68,0,1
23,11/16/22 14:10,23.14,25.641,433,27.902,3.702,55.6,163,0.0115265,28.97745667,40,79,0,1
24,11/16/22 14:20,23.14,25.153,463,27.185,-0.717,58,161,0.0163385,28.96890833,15,,0,1
25,11/16/22 14:30,23.16,25.33,436,26.959,-0.226,54.9,156,0.01308525,28.931835,16,72,0,1
26,11/16/22 14:40,23.21,25.11,438,27.571,0.612,56,152,0.01467375,28.94529,53,79,0,1
27,11/16/22 14:50,23.26,25.11,442,29.452,1.881,58.4,146,0.02626175,28.978005,34,79,0,1
28,11/16/22 15:00,23.33,25.067,447,30.341,0.889,55.6,144,0.0060345,29.00752,33,72,-1,0
29,11/16/22 15:10,23.42,25.122,436,31.819,1.478,56.5,141,0.0174475,28.89741,36,75,-1,0
30,11/16/22 15:20,23.42,25.281,453,33.713,1.894,53.7,135,0.02760975,28.79637085,24,73,-1,0
31,11/16/22 15:30,23.42,25.317,453,34.677,0.964,54.1,133,0.0152285,28.69842832,21,74,-1,0
32,11/16/22 15:40,23.45,25.415,451,36.036,1.359,60.3,126,0.0084335,28.55393333,34,76,-1,0
33,11/16/22 15:50,23.42,25.378,464,36.063,0.027,60.3,125,0.01868725,28.32767446,5,68,-1,0
34,11/16/22 16:00,23.52,25.098,462,36.824,0.761,60.3,122,,,40,75,-1,0
35,11/16/22 16:10,23.4,25,436,31.022,-5.802,57,116,,,22,69,-1,0
36,11/16/22 16:20,23.38,24.994,436,29.546,-1.476,55.6,113,,,9,57,-1,0
37,11/16/22 16:30,23.28,24.762,453,28.482,-1.064,63.2,109,,,20,79,-1,0
38,11/16/22 16:40,23.28,25.018,458,26.563,-1.919,57.2,102,,,18,74,-1,0
39,11/16/22 16:50,23.21,24.634,407,23.307,-3.256,58.9,98,,,23,75,-1,0
40,11/16/22 17:00,23.09,24.335,376,22.626,-0.681,62,97,,,24,72,-1,-1
41,11/16/22 17:10,23.09,24.042,355,23.315,0.689,66.1,92,,,7,67,-1,-1
42,11/16/22 17:20,23.09,23.73,355,24.155,0.84,62.2,90,,,12,66,-1,-1
43,11/16/22 17:30,23.06,23.499,357,27.347,3.192,56,82,,,17,77,-1,-1
44,11/16/22 17:40,23.06,23.322,361,20.921,-6.426,61.3,80,,,47,81,-1,-1
45,11/16/22 17:50,22.99,23.077,337,9.853,-11.068,55.8,75,,,35,72,-1,-1
46,11/16/22 18:00,22.99,23.151,339,5.838,-4.015,62.2,75,,,8,66,-1,-1
47,11/16/22 18:10,22.99,23.297,364,4.396,-1.442,62.2,76,,,28,75,-1,-1
48,11/16/22 18:20,22.94,23.102,343,3.538,-0.858,56,74,,,18,70,-1,-1
49,11/16/22 18:30,22.92,23.035,351,3.485,-0.053,61.3,74,,,46,81,-1,-1
50,11/16/22 18:40,22.9,23.279,382,3.551,0.066,55.6,72,,,23,72,-1,-1
51,11/16/22 18:50,22.87,23.438,359,2.909,-0.642,53.2,70,,,45,77,-1,-1
52,11/16/22 19:00,22.85,23.541,364,2.948,0.039,54.9,70,,,17,74,-1,-1
53,11/16/22 19:10,22.82,23.663,388,3.076,0.128,57.5,68,,,47,82,-1,-1
54,11/16/22 19:20,22.82,23.804,378,3.186,0.11,53.4,67,,,46,83,-1,-1
55,11/16/22 19:30,22.82,24.005,374,3.336,0.15,53.9,67,,,23,74,-1,-1
56,11/16/22 19:40,22.8,24.225,404,3.031,-0.305,72.5,66,,,23,77,-1,-1
57,11/16/22 19:50,22.82,24.194,404,2.528,-0.503,55.1,65,,,53,86,-1,-1
58,11/16/22 20:00,22.8,100,398,2.492,-0.036,53.9,65,,,35,76,-1,-1
59,11/16/22 20:10,22.78,100,404,2.709,0.217,,64,,,57,82,-1,-1
1,11/18/22 10:00,22.11,100,372,16.553,13.844,53.9,110,,,38,76,1,0
2,11/18/22 10:10,22.25,100,353,16.177,-0.376,54.6,113,,,25,,1,0
3,11/18/22 10:20,22.18,39.215,354,15.036,-1.141,53.7,116,,,33,71,1,0
4,11/18/22 10:30,22.25,39.532,369,12.921,-2.115,56.3,120,,,23,73,1,0
5,11/18/22 10:40,22.3,40.045,362,11.92,-1.001,54.6,124,,,39,80,1,0
6,11/18/22 10:50,22.37,40.753,379,10.46,-1.46,55.1,127,,,23,69,1,0
7,11/18/22 11:00,22.42,41.04,358,9.55,-0.91,54.1,130,,,7,67,1,0
8,11/18/22 11:10,22.47,41.486,348,9.375,-0.175,59.4,139,,,4,64,1,0
9,11/18/22 11:20,22.51,41.681,393,9.806,0.431,55.1,147,,,23,61,1,0
10,11/18/22 11:30,22.56,42.035,406,9.161,-0.645,53.9,151,,,32,77,1,0
11,11/18/22 11:40,22.56,41.663,385,9.452,0.291,54.1,159,,,6,72,1,0
12,11/18/22 11:50,22.63,41.449,379,9.262,-0.19,54.4,166,,,3,66,1,0
13,11/18/22 12:00,22.66,41.479,402,11.198,1.936,55.8,175,,,19,68,1,0
14,11/18/22 12:10,22.68,41.559,398,14.759,3.561,54.6,180,,,11,65,1,0
15,11/18/22 12:20,22.73,41.351,402,14.729,-0.03,57,186,,,6,,1,0
16,11/18/22 12:30,22.82,41.083,402,14.556,-0.173,54.1,193,,,7,66,1,0
17,11/18/22 12:40,22.87,40.814,411,15.204,0.648,54.1,202,,,8,73,1,0
18,11/18/22 12:50,22.92,40.649,380,15.191,-0.013,54.6,207,,,11,69,1,0
19,11/18/22 13:00,22.99,40.466,405,14.254,-0.937,54.6,214,,,4,61,1,0
20,11/18/22 13:10,23.02,40.186,405,12.946,-1.308,57.5,223,,,2,69,1,0
21,11/18/22 13:20,23.11,40.112,391,12.257,-0.689,55.6,231,,,8,71,1,0
22,11/18/22 13:30,23.11,40.302,418,11.053,-1.204,59.6,238,,,8,66,1,0
23,11/18/22 13:40,23.11,40.338,427,11.843,0.79,62,244,,,8,66,1,0
24,11/18/22 13:50,23.16,40.344,442,13.299,1.456,58.7,252,,,7,65,1,0
25,11/18/22 14:00,23.18,40.393,488,15.073,1.774,66.5,260,,,11,68,1,0
26,11/18/22 14:10,23.21,40.71,477,14.414,-0.659,58,253,,,7,71,1,0
27,11/18/22 14:20,23.35,41.028,520,12.544,-1.87,59.4,242,,,65,74,1,0
28,11/18/22 14:30,23.45,41.339,537,12.654,0.11,68.7,230,,,11,77,1,0
29,11/18/22 14:40,23.47,42.456,544,10.597,-2.057,65.1,216,,,24,71,1,0
30,11/18/22 14:50,23.57,44.36,465,11.388,0.791,61.1,205,,,25,87,1,0
31,11/18/22 15:00,23.59,45.563,465,11.772,0.384,65.3,197,,,22,71,1,0
32,11/18/22 15:10,23.64,46.362,437,13.133,1.361,62.2,185,,,14,87,1,0
33,11/18/22 15:20,23.66,46.814,459,12.913,-0.22,68.9,173,,,5,66,1,0
34,11/18/22 15:30,23.66,47.418,452,14.355,1.442,61.1,165,,,10,72,1,0
35,11/18/22 15:40,23.66,47.949,445,15.928,1.573,62.7,150,,,54,90,1,0
36,11/18/22 15:50,23.69,48.511,450,15.844,-0.084,66.5,139,,,19,90,1,0
37,11/18/22 16:00,23.66,49.512,434,18.742,2.898,66.1,130,,,22,63,0,-1
38,11/18/22 16:10,23.59,49.725,430,14.394,-4.348,62,121,,,12,74,0,-1
39,11/18/22 16:20,23.57,50.104,438,8.411,-5.983,58.4,109,,,6,66,0,-1
40,11/18/22 16:30,23.52,50.415,436,6.172,-2.239,65.6,96,,,1,60,0,-1
41,11/18/22 16:40,23.5,50.476,447,7.583,1.411,64.2,87,,,21,77,0,-1
42,11/18/22 16:50,23.47,50.635,464,10.789,3.206,65.8,76,,,7,67,0,-1
43,11/18/22 17:00,23.45,50.897,447,12.687,1.898,71.8,72,,,7,61,0,-1
44,11/18/22 17:10,23.42,50.732,458,14.684,1.997,63.9,72,,,1,67,0,-1
45,11/18/22 17:20,23.47,50.787,436,14.572,-0.112,60.3,71,,,16,66,0,-1
46,11/18/22 17:30,23.45,50.629,462,15.193,0.621,55.3,72,,,17,71,0,-1
47,11/18/22 17:40,23.52,50.586,432,15.671,0.478,61.3,70,,,9,,0,-1
48,11/18/22 17:50,23.54,50.391,425,16.834,1.163,70.1,69,,,22,,0,-1
49,11/18/22 18:00,23.45,50.244,434,19.061,2.227,70.1,66,,,24,73,0,-1
